customer_id,customer_name,email,phone,gender,date_of_birth,city,registration_date
CUST07473,Irene Wambui,irene.wambui7473@example.com,747574115.0,Female,2002-11-10,Mombasa,2024-12-17
CUST07474,Grace Kamau,grace.kamau7474@example.com,722664157.0,Male,2004-09-07,Mombasa,2024-03-14
CUST07475,Peter Muthoni,peter.muthoni7475@example.com,770849131.0,Male,1982-09-13,Nairobi,2023-07-12
CUST07476,Grace Mwangi,grace.mwangi7476@example.com,732583521.0,Male,1999-03-07,Eldoret,2023-01-09
CUST07477,Irene Njoroge,,797277873.0,Male,1970-11-29,Nairobi,2023-04-07
CUST07478,Martin Kimani,martin.kimani7478@example.com,790574442.0,Male,1963-10-16,Nairobi,2024-08-29
CUST07479,Hassan Akinyi,hassan.akinyi7479@example.com,796022322.0,Male,1996-05-12,Machakos,2025-02-23
CUST07480,Sarah Mutua,sarah.mutua7480@example.com,748951325.0,Male,1978-11-19,Eldoret,2025-12-09
CUST07481,Wilson Kamau,wilson.kamau7481@example.com,,Female,1973-07-28,Nairobi,2025-01-05
CUST07482,Hassan Odhiambo,hassan.odhiambo7482@example.com,799141434.0,Male,1973-10-26,Nairobi,2023-01-03
CUST07483,Joy Ochieng,joy.ochieng7483@example.com,753007880.0,Female,1994-05-04,Nairobi,2023-06-14
CUST07484,Martin Wambui,martin.wambui7484@example.com,778308513.0,Female,1982-02-09,Nakuru,2024-06-06
CUST07485,Zawadi Kamau,zawadi.kamau7485@example.com,767484575.0,Male,1984-11-28,Nairobi,2023-10-28
CUST07486,Samuel Odhiambo,samuel.odhiambo7486@example.com,732798202.0,Male,1991-11-08,Mombasa,2023-07-14
CUST07487,Victor Nyongesa,victor.nyongesa7487@example.com,717231714.0,Male,1997-02-15,Naivasha,2024-09-08
CUST07488,Wilson Wekesa,wilson.wekesa7488@example.com,782791649.0,Female,1980-01-26,Nairobi,2025-01-24
CUST07489,Zawadi Muthoni,zawadi.muthoni7489@example.com,779984835.0,Female,2002-09-10,Nairobi,2023-07-17
CUST07490,Samuel Nyongesa,samuel.nyongesa7490@example.com,712356663.0,Female,1974-06-13,Nairobi,2023-10-28
CUST07491,Samuel Mwangi,,723089139.0,Male,1979-04-29,Nakuru,2023-07-31
CUST07492,Hassan Kiplagat,hassan.kiplagat7492@example.com,793762109.0,Female,2009-06-20,Thika,2023-10-17
CUST07493,Joy Kimani,joy.kimani7493@example.com,758481508.0,Female,1985-08-19,Nairobi,2023-08-05
CUST07494,Brian Koech,brian.koech7494@example.com,747483147.0,Female,1978-07-18,Kisumu,2023-07-05
CUST07495,Faith Kariuki,faith.kariuki7495@example.com,774696367.0,Female,1964-08-17,Kisumu,2025-07-04
CUST07496,Irene Chebet,irene.chebet7496@example.com,771897006.0,Female,1972-12-05,Nakuru,2024-07-12
CUST07497,Brian Koech,brian.koech7497@example.com,756354241.0,Male,1987-10-02,Nairobi,2023-06-14
CUST07498,Esther Nyongesa,esther.nyongesa7498@example.com,728713631.0,Female,2007-06-23,Nakuru,2023-04-11
CUST07499,Lilian Kiplagat,lilian.kiplagat7499@example.com,763354961.0,Male,1964-10-28,Kisumu,2025-01-27
CUST07500,Kevin Cheruiyot,,736978689.0,Male,2003-04-12,Eldoret,2023-05-20
CUST07501,Irene Muthoni,irene.muthoni7501@example.com,,Female,1993-05-27,Nakuru,2025-08-18
CUST07502,Daniel Kamau,daniel.kamau7502@example.com,738064386.0,Male,2004-05-15,Nakuru,2024-10-08
CUST07503,Samuel Chebet,samuel.chebet7503@example.com,734120427.0,Female,1999-12-09,Kisumu,2025-10-15
CUST07504,Victor Kamau,victor.kamau7504@example.com,773961681.0,Female,1964-04-12,Malindi,2024-05-05
CUST07505,Wanjiku Wambui,wanjiku.wambui7505@example.com,741420968.0,Male,1987-05-30,Kisumu,2023-09-17
CUST07506,Samuel Wekesa,samuel.wekesa7506@example.com,777563283.0,Female,2005-05-24,Nairobi,2023-05-20
CUST07507,Brian Kiptoo,brian.kiptoo7507@example.com,799929061.0,Male,1995-03-24,Mombasa,2025-09-13
CUST07508,Hassan Odhiambo,hassan.odhiambo7508@example.com,782175643.0,Male,1982-01-23,Nairobi,2023-02-28
CUST07509,Kevin Kimani,kevin.kimani7509@example.com,717816165.0,Male,1965-08-14,Nakuru,2023-09-24
CUST07510,Victor Njoroge,victor.njoroge7510@example.com,738389024.0,Female,1970-10-05,Nairobi,2025-11-20
CUST07511,James Akinyi,james.akinyi7511@example.com,723402078.0,Female,1991-05-17,Nairobi,2024-08-26
CUST07512,Faith Ochieng,faith.ochieng7512@example.com,718218497.0,Male,1974-09-28,Nairobi,2024-01-20
CUST07513,Wilson Chebet,,738044841.0,Male,2001-06-06,Nairobi,2025-01-31
CUST07514,Wilson Cheruiyot,wilson.cheruiyot7514@example.com,740788193.0,Female,1983-12-31,Kitale,2024-07-04
CUST07515,Kevin Koech,kevin.koech7515@example.com,722336157.0,Female,2008-11-07,Kitale,2025-11-18
CUST07516,Carol Njoroge,carol.njoroge7516@example.com,714106899.0,Female,1962-03-28,Kisumu,2023-07-18
CUST07517,Brian Kiptoo,brian.kiptoo7517@example.com,779397028.0,Female,1974-09-14,Mombasa,2024-07-20
CUST07518,Sarah Chebet,sarah.chebet7518@example.com,787675729.0,Male,2002-01-18,Machakos,2023-08-10
CUST07519,Mercy Akinyi,mercy.akinyi7519@example.com,756555625.0,Male,2002-01-14,Nairobi,2023-02-24
CUST07520,Samuel Ochieng,samuel.ochieng7520@example.com,758365184.0,Female,2003-06-25,Mombasa,2024-09-15
CUST07521,Hassan Kimani,hassan.kimani7521@example.com,734419993.0,Male,,Nairobi,2024-05-21
CUST07522,Martin Odhiambo,martin.odhiambo7522@example.com,760342308.0,Female,1989-10-01,Nakuru,2023-10-23
CUST07523,Mercy Njoroge,mercy.njoroge7523@example.com,710559106.0,Male,2005-09-30,Nairobi,2025-05-25
CUST07524,Sarah Kamau,sarah.kamau7524@example.com,753314268.0,Male,1997-07-08,Mombasa,2024-08-18
CUST07525,Amina Kiptoo,amina.kiptoo7525@example.com,786974339.0,Male,,Machakos,2024-12-19
CUST07526,Ruth Otieno,ruth.otieno7526@example.com,735341339.0,Male,1999-12-05,Kisumu,2023-01-11
CUST07527,Mercy Kariuki,mercy.kariuki7527@example.com,724376289.0,Male,1996-09-08,Kitale,2023-10-20
CUST07528,Sarah Mwangi,sarah.mwangi7528@example.com,740028901.0,Male,,Nakuru,2023-05-24
CUST07529,Irene Kiplagat,irene.kiplagat7529@example.com,769484092.0,Female,1974-11-27,Nairobi,2023-11-26
CUST07530,Grace Kamau,grace.kamau7530@example.com,723547457.0,Male,1985-10-03,Eldoret,2024-07-08
CUST07531,Daniel Kimani,daniel.kimani7531@example.com,722537843.0,Female,1984-12-16,Nairobi,2023-09-04
CUST07532,Lilian Koech,lilian.koech7532@example.com,777252105.0,Male,1982-10-28,Nairobi,2025-05-05
CUST07533,Peter Koech,peter.koech7533@example.com,714702971.0,Male,1977-09-12,Mombasa,2024-12-21
CUST07534,Lilian Cheruiyot,lilian.cheruiyot7534@example.com,726602666.0,Female,1990-07-01,Mombasa,2023-12-30
CUST07535,Faith Njoroge,faith.njoroge7535@example.com,735591115.0,Male,1994-10-21,Mombasa,2025-09-23
CUST07536,Lilian Otieno,lilian.otieno7536@example.com,754227082.0,Female,1981-06-24,Nakuru,2024-02-27
CUST07537,Daniel Mutua,daniel.mutua7537@example.com,773087550.0,Female,1998-01-06,Mombasa,2025-11-21
CUST07538,Irene Chebet,irene.chebet7538@example.com,779041044.0,Female,,Kisumu,2025-08-21
CUST07539,Esther Maina,esther.maina7539@example.com,715046559.0,Female,1976-10-21,Kisumu,2025-11-16
CUST07540,Mercy Mwangi,mercy.mwangi7540@example.com,772761257.0,Male,2001-04-10,Nakuru,2023-10-29
CUST07541,Sarah Njoroge,sarah.njoroge7541@example.com,752619577.0,Male,2000-12-21,Mombasa,2025-11-09
CUST07542,Esther Muthoni,esther.muthoni7542@example.com,744920591.0,Female,1998-03-02,Nairobi,2025-04-10
CUST07543,Joy Kimani,joy.kimani7543@example.com,718389743.0,Male,1964-02-14,Eldoret,2023-07-29
CUST07544,Lilian Ochieng,lilian.ochieng7544@example.com,758367195.0,Male,1973-08-15,Malindi,2023-07-28
CUST07545,Naomi Kimani,naomi.kimani7545@example.com,724270804.0,Female,1962-01-08,Eldoret,2025-07-16
CUST07546,Irene Kiptoo,irene.kiptoo7546@example.com,716488206.0,Female,1964-11-13,Nairobi,2025-09-23
CUST07547,Naomi Kiptoo,naomi.kiptoo7547@example.com,788409622.0,Female,1991-02-28,Nairobi,2025-09-11
CUST07548,Zawadi Cheruiyot,zawadi.cheruiyot7548@example.com,714944623.0,Male,1983-09-13,Mombasa,2025-03-30
CUST07549,Kevin Odhiambo,kevin.odhiambo7549@example.com,786704299.0,Female,1975-01-03,Nairobi,2025-06-13
CUST07550,Kevin Odhiambo,kevin.odhiambo7550@example.com,736346201.0,Female,1980-01-09,Nairobi,2023-03-05
CUST07551,Wilson Nyongesa,wilson.nyongesa7551@example.com,772933685.0,Female,1981-12-20,Nairobi,2025-10-02
CUST07552,Irene Mutua,irene.mutua7552@example.com,737243301.0,Female,2007-03-17,Nairobi,2025-05-01
CUST07553,Daniel Njoroge,daniel.njoroge7553@example.com,781237418.0,Female,,Nairobi,2023-06-12
CUST07554,Hassan Kimani,,796028792.0,Female,2005-05-29,Eldoret,2025-05-06
CUST07555,Zawadi Kiptoo,zawadi.kiptoo7555@example.com,741736946.0,Male,1969-09-21,Nakuru,2025-06-17
CUST07556,Zawadi Chebet,zawadi.chebet7556@example.com,710702300.0,Female,1982-09-07,Malindi,2023-12-22
CUST07557,Carol Muthoni,carol.muthoni7557@example.com,721145610.0,Female,2000-09-05,Kisumu,2024-05-21
CUST07558,Brian Nyongesa,brian.nyongesa7558@example.com,746178755.0,Female,,Thika,2023-06-15
CUST07559,Ruth Mutua,ruth.mutua7559@example.com,777658570.0,Male,1962-05-01,Nakuru,2025-08-18
CUST07560,Mercy Kamau,mercy.kamau7560@example.com,739824336.0,Female,2004-11-11,Nakuru,2024-07-30
CUST07561,Daniel Kiplagat,daniel.kiplagat7561@example.com,734222671.0,Female,1990-12-14,Nairobi,2023-12-28
CUST07562,Grace Kiplagat,,787538818.0,Male,2009-08-07,Eldoret,2024-12-31
CUST07563,Esther Kiplagat,esther.kiplagat7563@example.com,713142367.0,Female,1994-09-14,Nakuru,2023-01-27
CUST07564,Daniel Wekesa,daniel.wekesa7564@example.com,786313787.0,Female,1996-10-10,Nairobi,2024-12-23
CUST07565,Victor Mutua,victor.mutua7565@example.com,795967130.0,Male,1975-02-19,Nairobi,2024-10-03
CUST07566,Samuel Cheruiyot,samuel.cheruiyot7566@example.com,798437700.0,Female,1996-04-04,Thika,2023-06-09
CUST07567,Wilson Mwangi,wilson.mwangi7567@example.com,740050674.0,Female,1988-06-09,Eldoret,2023-11-08
CUST07568,Ruth Kamau,ruth.kamau7568@example.com,791830843.0,Female,2002-05-16,Nairobi,2024-05-01
CUST07569,Ruth Akinyi,ruth.akinyi7569@example.com,763098404.0,Male,1970-04-22,Nakuru,2024-08-25
CUST07570,Victor Kamau,victor.kamau7570@example.com,737254699.0,Male,1979-04-17,Malindi,2023-02-16
CUST07571,Ruth Kiptoo,ruth.kiptoo7571@example.com,779183518.0,Male,1962-07-13,Kakamega,2023-04-30
CUST07572,Peter Njoroge,peter.njoroge7572@example.com,795180915.0,Female,1985-04-07,Nairobi,2025-02-26
CUST07573,Martin Akinyi,martin.akinyi7573@example.com,711382821.0,Female,1968-12-26,Mombasa,2023-05-05
CUST07574,Faith Akinyi,faith.akinyi7574@example.com,725177030.0,Female,1994-09-22,Mombasa,2023-11-06
CUST07575,Zawadi Wambui,zawadi.wambui7575@example.com,757060656.0,Male,1979-03-30,Nairobi,2023-01-06
CUST07576,Brian Nyongesa,brian.nyongesa7576@example.com,750113658.0,Female,2008-09-25,Mombasa,2025-03-11
CUST07577,Martin Kiplagat,,732702660.0,Male,1970-01-10,Mombasa,2023-06-08
CUST07578,Esther Akinyi,esther.akinyi7578@example.com,732769055.0,Male,2006-10-07,Nairobi,2023-08-12
CUST07579,Wanjiku Mwangi,wanjiku.mwangi7579@example.com,764511138.0,Female,,Nairobi,2024-01-22
CUST07580,Grace Kariuki,grace.kariuki7580@example.com,741283162.0,Male,2007-01-28,Nakuru,2023-11-27
CUST07581,Ruth Muthoni,ruth.muthoni7581@example.com,726713559.0,Male,1987-12-04,Thika,2025-06-04
CUST07582,Wanjiku Maina,wanjiku.maina7582@example.com,771393424.0,Female,1967-02-08,Nairobi,2025-06-20
CUST07583,Faith Mwangi,faith.mwangi7583@example.com,719526041.0,Male,1987-09-26,Nairobi,2024-11-25
CUST07584,Samuel Mutua,samuel.mutua7584@example.com,751912596.0,Female,1960-05-22,Nairobi,2024-09-07
CUST07585,Ruth Otieno,ruth.otieno7585@example.com,787071996.0,Female,1989-02-02,Mombasa,2025-02-21
CUST07586,Grace Nyongesa,grace.nyongesa7586@example.com,779925646.0,Male,,Nairobi,2023-02-06
CUST07587,Wanjiku Koech,wanjiku.koech7587@example.com,746983539.0,Female,2003-11-27,Nairobi,2024-11-03
CUST07588,Victor Odhiambo,victor.odhiambo7588@example.com,734670999.0,Male,2010-05-09,Thika,2023-10-02
CUST07589,Grace Odhiambo,grace.odhiambo7589@example.com,782047921.0,Female,2006-06-26,Machakos,2025-04-10
CUST07590,Esther Ochieng,esther.ochieng7590@example.com,731139108.0,Female,2000-06-14,Nyeri,2025-11-22
CUST07591,Zawadi Wekesa,,734695338.0,Male,,Eldoret,2023-10-14
CUST07592,Sarah Ochieng,sarah.ochieng7592@example.com,740471688.0,Female,1982-09-12,Kakamega,2023-08-07
CUST07593,Joy Maina,joy.maina7593@example.com,751661192.0,Female,1966-04-17,Kisumu,2024-11-14
CUST07594,Mercy Otieno,mercy.otieno7594@example.com,727248854.0,Male,1963-05-22,Kisumu,2023-02-04
CUST07595,James Chebet,james.chebet7595@example.com,767138387.0,Female,,Nakuru,2023-07-07
CUST07596,Daniel Cheruiyot,daniel.cheruiyot7596@example.com,792828469.0,Male,1993-05-19,Mombasa,2025-10-28
CUST07597,Peter Maina,peter.maina7597@example.com,771664729.0,Female,1975-08-15,Kisumu,2023-04-27
CUST07598,Wanjiku Kiplagat,wanjiku.kiplagat7598@example.com,730062587.0,Male,1993-08-22,Eldoret,2023-02-13
CUST07599,Zawadi Odhiambo,zawadi.odhiambo7599@example.com,746361829.0,Female,1989-05-27,Nairobi,2023-09-12
CUST07600,Victor Mutua,victor.mutua7600@example.com,795451785.0,Female,1989-04-19,Nairobi,2025-12-21
CUST07601,Faith Kiplagat,faith.kiplagat7601@example.com,720126220.0,Female,2000-04-08,Nairobi,2025-02-08
CUST07602,Joy Njoroge,joy.njoroge7602@example.com,738789425.0,Female,1960-03-09,Nairobi,2025-08-23
CUST07603,Joy Cheruiyot,joy.cheruiyot7603@example.com,733896619.0,Female,1971-05-12,Nairobi,2025-10-24
CUST07604,Mercy Maina,mercy.maina7604@example.com,784492378.0,Female,2002-10-16,Thika,2023-02-12
CUST07605,Ruth Muthoni,ruth.muthoni7605@example.com,738281326.0,Male,1961-03-27,Machakos,2024-12-26
CUST07606,Wanjiku Kamau,wanjiku.kamau7606@example.com,768317105.0,Female,1985-07-03,Nairobi,2023-04-06
CUST07607,Wilson Njoroge,wilson.njoroge7607@example.com,718782107.0,Female,1994-07-22,Nairobi,2024-02-03
CUST07608,Zawadi Mutua,zawadi.mutua7608@example.com,740955120.0,Male,1973-07-28,Nairobi,2025-04-10
CUST07609,Peter Wambui,peter.wambui7609@example.com,721829498.0,Male,1995-01-31,Kisumu,2025-11-03
CUST07610,Sarah Kimani,sarah.kimani7610@example.com,776578627.0,Female,1984-09-10,Nairobi,2023-11-05
CUST07611,Lilian Ochieng,lilian.ochieng7611@example.com,747178096.0,Male,,Nairobi,2024-10-26
CUST07612,Brian Chebet,brian.chebet7612@example.com,750804122.0,Male,1992-10-24,Thika,2023-04-20
CUST07613,Samuel Kamau,samuel.kamau7613@example.com,774228500.0,Male,2000-09-18,Nairobi,2023-09-13
CUST07614,Esther Wekesa,esther.wekesa7614@example.com,745513979.0,Male,1993-03-14,Kisumu,2024-02-05
CUST07615,Mercy Cheruiyot,mercy.cheruiyot7615@example.com,749524216.0,Female,1963-05-27,Nakuru,2025-06-11
CUST07616,Martin Wambui,martin.wambui7616@example.com,738338400.0,Female,,Nairobi,2024-04-08
CUST07617,Faith Mwangi,faith.mwangi7617@example.com,749717865.0,Female,1980-04-16,Kisumu,2024-01-17
CUST07618,Martin Kamau,martin.kamau7618@example.com,763883379.0,Female,1999-04-10,Nairobi,2023-12-19
CUST07619,Wanjiku Koech,wanjiku.koech7619@example.com,721877687.0,Female,1990-03-26,Eldoret,2025-07-14
CUST07620,Daniel Kiptoo,daniel.kiptoo7620@example.com,794556747.0,Male,2001-11-01,Kitale,2025-07-01
CUST07621,Samuel Cheruiyot,samuel.cheruiyot7621@example.com,719559822.0,Male,1991-06-10,Machakos,2024-04-26
CUST07622,Carol Koech,carol.koech7622@example.com,733942053.0,Female,1984-05-29,Kakamega,2025-10-17
CUST07623,Samuel Muthoni,samuel.muthoni7623@example.com,729324833.0,Female,2000-03-26,Thika,2024-12-09
CUST07624,Samuel Odhiambo,samuel.odhiambo7624@example.com,,Female,1978-12-19,Nakuru,2024-03-22
CUST07625,Brian Koech,brian.koech7625@example.com,766690830.0,Male,1987-09-14,Nairobi,2023-03-01
CUST07626,Naomi Mutua,naomi.mutua7626@example.com,794520671.0,Female,1969-12-11,Nairobi,2024-09-25
CUST07627,Carol Ochieng,carol.ochieng7627@example.com,780853883.0,Female,2007-02-26,Nairobi,2023-10-04
CUST07628,Kevin Njoroge,kevin.njoroge7628@example.com,736731566.0,Female,1965-10-02,Thika,2024-04-01
CUST07629,Ruth Njoroge,ruth.njoroge7629@example.com,788867353.0,Female,1983-10-10,Eldoret,2023-12-22
CUST07630,James Njoroge,james.njoroge7630@example.com,,Female,1973-01-07,Nairobi,2025-01-30
CUST07631,Joy Odhiambo,joy.odhiambo7631@example.com,792685610.0,Female,1960-09-28,Thika,2025-03-09
CUST07632,Wilson Nyongesa,wilson.nyongesa7632@example.com,713326250.0,Female,1999-09-03,Kisumu,2024-12-02
CUST07633,Ruth Otieno,ruth.otieno7633@example.com,720679338.0,Male,1990-09-05,Thika,2024-01-13
CUST07634,Brian Wekesa,brian.wekesa7634@example.com,764139633.0,Female,,Kakamega,2023-10-02
CUST07635,Naomi Mutua,naomi.mutua7635@example.com,785725228.0,Male,2005-09-20,Nairobi,2023-02-19
CUST07636,Carol Cheruiyot,carol.cheruiyot7636@example.com,,Male,1969-11-05,Mombasa,2024-02-15
CUST07637,Daniel Wambui,daniel.wambui7637@example.com,786085108.0,Male,1982-01-02,Eldoret,2024-04-03
CUST07638,Faith Muthoni,faith.muthoni7638@example.com,750005419.0,Female,2003-12-16,Kitale,2023-08-31
CUST07639,Irene Njoroge,irene.njoroge7639@example.com,749077914.0,Female,2003-06-26,Kitale,2025-04-01
CUST07640,Victor Akinyi,victor.akinyi7640@example.com,721943486.0,Male,1964-12-14,Mombasa,2024-08-20
CUST07641,Wilson Wambui,wilson.wambui7641@example.com,799459069.0,Male,1977-10-22,Nairobi,2024-02-16
CUST07642,Faith Akinyi,faith.akinyi7642@example.com,761073250.0,Female,1973-07-28,Kitale,2023-05-16
CUST07643,Irene Chebet,irene.chebet7643@example.com,767179497.0,Male,1972-10-28,Nairobi,2023-06-02
CUST07644,Daniel Wambui,daniel.wambui7644@example.com,779175345.0,Male,1980-06-12,Nairobi,2025-07-11
CUST07645,Kevin Maina,kevin.maina7645@example.com,784605160.0,Female,2009-03-09,Nairobi,2024-04-09
CUST07646,Wanjiku Odhiambo,wanjiku.odhiambo7646@example.com,798940962.0,Female,1993-10-17,Nakuru,2024-02-05
CUST07647,Hassan Muthoni,hassan.muthoni7647@example.com,720491897.0,Female,1965-12-28,Machakos,2025-09-19
CUST07648,Joy Njoroge,joy.njoroge7648@example.com,765191786.0,Male,2004-11-23,Nakuru,2025-04-14
CUST07649,Esther Kiplagat,esther.kiplagat7649@example.com,797648429.0,Female,1975-07-06,Nakuru,2024-12-07
CUST07650,Faith Odhiambo,faith.odhiambo7650@example.com,715985094.0,Male,1972-07-26,Nairobi,2025-05-16
CUST07651,Faith Nyongesa,faith.nyongesa7651@example.com,734990239.0,Male,1962-04-14,Mombasa,2025-06-08
CUST07652,Joy Koech,joy.koech7652@example.com,729354133.0,Female,1988-08-12,Nakuru,2023-10-16
CUST07653,James Otieno,james.otieno7653@example.com,790076489.0,Female,1982-07-29,Kitale,2025-12-14
CUST07654,Zawadi Chebet,zawadi.chebet7654@example.com,765226730.0,Male,1969-04-03,Nakuru,2023-02-10
CUST07655,Faith Njoroge,faith.njoroge7655@example.com,714639729.0,Female,1977-04-04,Nairobi,2023-06-12
CUST07656,Martin Wambui,martin.wambui7656@example.com,741083866.0,Female,2009-11-29,Machakos,2023-10-14
CUST07657,Faith Kiplagat,faith.kiplagat7657@example.com,766892388.0,Male,2010-08-02,Nakuru,2024-09-06
CUST07658,Faith Kimani,faith.kimani7658@example.com,719875573.0,Female,1994-01-13,Mombasa,2025-07-21
CUST07659,Peter Mutua,peter.mutua7659@example.com,728619985.0,Female,2010-06-19,Thika,2023-12-20
CUST07660,Kevin Nyongesa,kevin.nyongesa7660@example.com,783421905.0,Female,1973-05-14,Nairobi,2025-07-21
CUST07661,Victor Koech,victor.koech7661@example.com,734033807.0,Male,1985-05-27,Nakuru,2025-08-07
CUST07662,Ruth Nyongesa,,736992991.0,Female,1985-05-31,Kisumu,2023-04-14
CUST07663,Hassan Maina,hassan.maina7663@example.com,754526161.0,Female,,Nairobi,2023-09-02
CUST07664,Samuel Akinyi,samuel.akinyi7664@example.com,725895206.0,Female,2006-08-12,Kitale,2023-08-14
CUST07665,Carol Ochieng,carol.ochieng7665@example.com,732625027.0,Male,1960-09-15,Nairobi,2025-11-19
CUST07666,Sarah Maina,sarah.maina7666@example.com,,Male,1993-07-15,Kitale,2024-05-15
CUST07667,Daniel Njoroge,daniel.njoroge7667@example.com,766782326.0,Female,1990-10-25,Eldoret,2025-01-21
CUST07668,Wanjiku Kimani,wanjiku.kimani7668@example.com,763051197.0,Male,1992-03-24,Nairobi,2024-08-10
CUST07669,Esther Kariuki,esther.kariuki7669@example.com,789124187.0,Male,2003-05-19,Kitale,2024-04-14
CUST07670,Martin Muthoni,martin.muthoni7670@example.com,738100418.0,Male,2007-01-28,Nakuru,2024-12-01
CUST07671,Victor Odhiambo,victor.odhiambo7671@example.com,744723372.0,Male,2001-07-02,Kakamega,2024-10-01
CUST07672,Esther Njoroge,esther.njoroge7672@example.com,734443172.0,Female,2001-03-27,Machakos,2024-05-31
CUST07673,Brian Wekesa,brian.wekesa7673@example.com,726621289.0,Male,1983-07-05,Mombasa,2024-02-11
CUST07674,Wanjiku Ochieng,wanjiku.ochieng7674@example.com,781684168.0,Male,1965-07-15,Kisumu,2024-04-05
CUST07675,Hassan Wambui,hassan.wambui7675@example.com,785028443.0,Female,1977-05-27,Eldoret,2023-06-06
CUST07676,Esther Chebet,esther.chebet7676@example.com,784239221.0,Male,1964-07-30,Mombasa,2023-01-20
CUST07677,Grace Njoroge,grace.njoroge7677@example.com,719390900.0,Male,2007-10-26,Nakuru,2024-01-15
CUST07678,James Kariuki,james.kariuki7678@example.com,731294669.0,Male,1992-05-02,Nairobi,2024-03-11
CUST07679,Kevin Ochieng,kevin.ochieng7679@example.com,755776081.0,Male,1989-04-28,Nairobi,2024-10-10
CUST07680,Carol Kariuki,carol.kariuki7680@example.com,744502616.0,Female,1977-08-15,Nakuru,2023-12-05
CUST07681,Zawadi Otieno,zawadi.otieno7681@example.com,734991842.0,Male,1968-06-21,Kitale,2024-03-04
CUST07682,Faith Chebet,faith.chebet7682@example.com,790407985.0,Female,2010-04-24,Nairobi,2024-03-15
CUST07683,Daniel Nyongesa,daniel.nyongesa7683@example.com,713606787.0,Female,1983-02-25,Kisumu,2025-08-03
CUST07684,Wilson Kiplagat,wilson.kiplagat7684@example.com,718261880.0,Male,1996-05-26,Kakamega,2024-02-16
CUST07685,Joy Wekesa,joy.wekesa7685@example.com,714318381.0,Male,1989-09-20,Nairobi,2024-03-03
CUST07686,Carol Chebet,carol.chebet7686@example.com,721453175.0,Male,1990-01-19,Nairobi,2023-01-02
CUST07687,Zawadi Mwangi,zawadi.mwangi7687@example.com,795536392.0,Female,1965-10-19,Eldoret,2023-03-07
CUST07688,Amina Muthoni,amina.muthoni7688@example.com,769288996.0,Female,1998-08-20,Nairobi,2025-05-22
CUST07689,Peter Mutua,peter.mutua7689@example.com,729348495.0,Male,1969-08-21,Thika,2023-12-01
CUST07690,Victor Kiptoo,victor.kiptoo7690@example.com,745770449.0,Male,1968-08-09,Nairobi,2023-05-17
CUST07691,Amina Maina,amina.maina7691@example.com,797694141.0,Female,1983-12-13,Machakos,2025-11-19
CUST07692,Wilson Wambui,wilson.wambui7692@example.com,751017041.0,Female,1977-08-04,Nairobi,2024-05-11
CUST07693,Joy Ochieng,joy.ochieng7693@example.com,743809837.0,Male,,Eldoret,2025-06-25
CUST07694,Zawadi Mutua,zawadi.mutua7694@example.com,768392982.0,Male,1994-10-08,Nairobi,2024-06-04
CUST07695,Brian Cheruiyot,brian.cheruiyot7695@example.com,720520950.0,Female,1990-09-19,Mombasa,2023-07-15
CUST07696,Martin Wekesa,martin.wekesa7696@example.com,745471612.0,Male,1962-07-12,Malindi,2024-11-14
CUST07697,Sarah Kariuki,sarah.kariuki7697@example.com,766222399.0,Male,1971-10-12,Nairobi,2024-12-23
CUST07698,Wanjiku Kimani,wanjiku.kimani7698@example.com,736505325.0,Male,1960-05-01,Nairobi,2023-04-18
CUST07699,Irene Kiplagat,irene.kiplagat7699@example.com,720168634.0,Male,1993-08-01,Nairobi,2024-11-21
CUST07700,Martin Akinyi,martin.akinyi7700@example.com,754455408.0,Male,1974-01-24,Nakuru,2025-12-12
CUST07701,Grace Mwangi,grace.mwangi7701@example.com,793347398.0,Male,1963-12-11,Kitale,2025-02-16
CUST07702,Kevin Odhiambo,kevin.odhiambo7702@example.com,741507528.0,Male,1976-03-01,Kisumu,2025-11-30
CUST07703,Wanjiku Maina,wanjiku.maina7703@example.com,762728767.0,Female,1989-10-20,Nairobi,2024-12-01
CUST07704,Esther Kiplagat,esther.kiplagat7704@example.com,791229233.0,Female,1994-02-09,Kisumu,2023-03-27
CUST07705,Samuel Koech,samuel.koech7705@example.com,772981983.0,Female,2000-12-29,Mombasa,2024-05-21
CUST07706,Hassan Mutua,hassan.mutua7706@example.com,,Male,1999-09-27,Kisumu,2024-06-09
CUST07707,Carol Nyongesa,carol.nyongesa7707@example.com,738712843.0,Female,1971-06-07,Machakos,2024-07-18
CUST07708,Esther Kiplagat,esther.kiplagat7708@example.com,726286111.0,Female,1993-06-14,Thika,2024-04-01
CUST07709,Lilian Maina,lilian.maina7709@example.com,741774298.0,Male,1976-11-27,Naivasha,2023-03-06
CUST07710,Hassan Mutua,hassan.mutua7710@example.com,711844813.0,Male,1971-11-09,Mombasa,2024-03-28
CUST07711,Martin Nyongesa,martin.nyongesa7711@example.com,755276834.0,Female,1970-12-17,Eldoret,2023-07-31
CUST07712,Faith Koech,faith.koech7712@example.com,757305161.0,Male,1980-10-12,Mombasa,2024-08-08
CUST07713,Martin Wekesa,martin.wekesa7713@example.com,798153141.0,Female,1994-08-22,Nairobi,2025-03-30
CUST07714,Joy Njoroge,joy.njoroge7714@example.com,740045422.0,Female,1994-06-29,Nakuru,2025-04-16
